case_id,seg_path_pulled,failed_pulled,failure_reason_pulled,voxel_volume_mm3_pulled,mask_voxel_count_pulled,volume_mm3_pulled,connected_component_count_pulled,largest_component_voxel_count_pulled,largest_component_fraction_pulled,component_volume_fraction_largest_pulled,component_volume_fraction_second_largest_pulled,equivalent_sphere_diameter_mm_pulled,max_diameter_bbox_mm_pulled,bbox_volume_mm3_pulled,bbox_fill_fraction_pulled,principal_axis_length_major_mm_pulled,principal_axis_length_minor1_mm_pulled,principal_axis_length_minor2_mm_pulled,principal_axis_sign_aligned_pulled,flatness_pulled,aspect_ratio_major_to_minor2_pulled,elongation_legacy_major_to_minor2_pulled,elongation_pulled,secondary_axis_ratio_pulled,surface_area_mm2_pulled,sphericity_pulled,compactness_pulled,surface_to_volume_ratio_pulled,roughness_index_pulled,empty_mask_pulled,multiple_components_pulled,tiny_component_fraction_pulled,surface_area_failed_pulled,principal_axis_failed_pulled,voxel_spacing_mm_x_pulled,voxel_spacing_mm_y_pulled,voxel_spacing_mm_z_pulled,centroid_vox_x_pulled,centroid_vox_y_pulled,centroid_vox_z_pulled,centroid_mm_x_pulled,centroid_mm_y_pulled,centroid_mm_z_pulled,bounding_box_min_vox_x_pulled,bounding_box_min_vox_y_pulled,bounding_box_min_vox_z_pulled,bounding_box_max_vox_x_pulled,bounding_box_max_vox_y_pulled,bounding_box_max_vox_z_pulled,bounding_box_size_vox_x_pulled,bounding_box_size_vox_y_pulled,bounding_box_size_vox_z_pulled,bounding_box_size_mm_x_pulled,bounding_box_size_mm_y_pulled,bounding_box_size_mm_z_pulled,principal_axis_vector_vox_x_pulled,principal_axis_vector_vox_y_pulled,principal_axis_vector_vox_z_pulled,principal_axis_vector_mm_x_pulled,principal_axis_vector_mm_y_pulled,principal_axis_vector_mm_z_pulled,principal_axis_lengths_mm_x_pulled,principal_axis_lengths_mm_y_pulled,principal_axis_lengths_mm_z_pulled,seg_path_local,failed_local,failure_reason_local,voxel_volume_mm3_local,mask_voxel_count_local,volume_mm3_local,connected_component_count_local,largest_component_voxel_count_local,largest_component_fraction_local,component_volume_fraction_largest_local,component_volume_fraction_second_largest_local,equivalent_sphere_diameter_mm_local,max_diameter_bbox_mm_local,bbox_volume_mm3_local,bbox_fill_fraction_local,principal_axis_length_major_mm_local,principal_axis_length_minor1_mm_local,principal_axis_length_minor2_mm_local,principal_axis_sign_aligned_local,flatness_local,aspect_ratio_major_to_minor2_local,elongation_legacy_major_to_minor2_local,elongation_local,secondary_axis_ratio_local,surface_area_mm2_local,sphericity_local,compactness_local,surface_to_volume_ratio_local,roughness_index_local,empty_mask_local,multiple_components_local,tiny_component_fraction_local,surface_area_failed_local,principal_axis_failed_local,voxel_spacing_mm_x_local,voxel_spacing_mm_y_local,voxel_spacing_mm_z_local,centroid_vox_x_local,centroid_vox_y_local,centroid_vox_z_local,centroid_mm_x_local,centroid_mm_y_local,centroid_mm_z_local,bounding_box_min_vox_x_local,bounding_box_min_vox_y_local,bounding_box_min_vox_z_local,bounding_box_max_vox_x_local,bounding_box_max_vox_y_local,bounding_box_max_vox_z_local,bounding_box_size_vox_x_local,bounding_box_size_vox_y_local,bounding_box_size_vox_z_local,bounding_box_size_mm_x_local,bounding_box_size_mm_y_local,bounding_box_size_mm_z_local,principal_axis_vector_vox_x_local,principal_axis_vector_vox_y_local,principal_axis_vector_vox_z_local,principal_axis_vector_mm_x_local,principal_axis_vector_mm_y_local,principal_axis_vector_mm_z_local,principal_axis_lengths_mm_x_local,principal_axis_lengths_mm_y_local,principal_axis_lengths_mm_z_local
577_4_1366,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/577_4_1366_synthetic_lollipop.nii.gz,False,,1.0,1770,1770.0,1,1770,1.0,1.0,0.0,15.008071198895912,29.0,12992.0,0.136237684729064,31.081770119171964,17.86155081578982,15.356692337519767,True,0.8941274820850278,2.7453359059856295,2.7453359059856295,2.4546802810965493,0.4073850300183624,1194.2213134765625,0.5925361039061752,543.6356400888576,0.6747013070489054,1.6876608756963516,False,False,False,False,False,1.0,1.0,1.0,48.153107344632765,48.38418079096045,47.50677966101695,48.153107344632765,48.38418079096045,47.50677966101695,31.0,42.0,36.0,59.0,57.0,63.0,29.0,16.0,28.0,29.0,16.0,28.0,-0.7341118944538406,-0.1393698544081719,0.6645718697805664,-0.7341118944538406,-0.1393698544081719,0.6645718697805664,32.54935268583089,13.260119020995482,11.856236832390474,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/577_4_1366_synthetic_lollipop.nii.gz,False,,1.0,1779,1779.0,1,1779,1.0,1.0,0.0,15.03346561483573,17.0,4335.0,0.4103806228373702,20.098842170276157,12.66636887293297,12.520417061304013,False,0.9961135675506058,1.514642576868936,1.514642576868936,1.5087560208089583,0.6627976864435804,839.3638916015625,0.8458976285158862,186.85251649678793,0.4718178142785624,1.1821761479039536,False,False,False,False,False,1.0,1.0,1.0,81.85497470489038,81.61551433389545,82.21866216975829,81.85497470489038,81.61551433389545,82.21866216975829,74.0,74.0,75.0,90.0,90.0,89.0,17.0,17.0,15.0,17.0,17.0,15.0,-0.5918947608651199,-0.6962809967380995,-0.4060213856951642,-0.5918947608651198,-0.6962809967380994,-0.4060213856951642,17.827496495052255,11.816023432001671,11.770101255112738
578_0_0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/578_0_0_synthetic_lollipop.nii.gz,False,,1.0,44,44.0,1,44,1.0,1.0,0.0,4.380106645730805,7.0,126.0,0.3492063492063492,6.690411962395833,2.8862608181887235,2.7729085193082352,True,0.973059064450426,2.6122162545279246,2.6122162545279246,2.541840704773138,0.3934156842016781,71.19735717773438,0.846555370261983,186.41732262662913,1.6181217540394175,1.1812576414116074,False,False,False,False,False,1.0,1.0,1.0,47.68181818181818,47.77272727272727,47.95454545454545,47.68181818181818,47.77272727272727,47.95454545454545,44.0,45.0,47.0,50.0,50.0,49.0,7.0,6.0,3.0,7.0,6.0,3.0,0.8295104607293433,0.5568484848567987,0.0428037434493785,0.8295104607293433,0.5568484848567987,0.0428037434493785,7.584506374352953,2.9838637645980564,2.903475683227311,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/578_0_0_synthetic_lollipop.nii.gz,False,,1.0,22,22.0,1,22,1.0,1.0,0.0,3.476492948582991,4.0,36.0,0.6111111111111112,3.157062666364996,2.5982645345774804,2.0,False,0.9646301510729668,1.1942222869267265,1.1942222869267265,1.151982825052832,0.8680684974223799,38.02724838256836,0.998476107187406,113.61596003221808,1.7285112901167436,1.0015262186061582,False,False,False,False,False,1.0,1.0,1.0,40.90909090909091,41.18181818181818,41.0,40.90909090909091,41.18181818181818,41.0,40.0,40.0,40.0,42.0,43.0,42.0,3.0,4.0,3.0,3.0,4.0,3.0,-0.3701670677506124,0.9289651995381276,0.0,-0.3701670677506124,0.9289651995381276,0.0,3.483268651094195,3.0237157840738176,2.916767413592841
578_1_317,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/578_1_317_synthetic_lollipop.nii.gz,False,,1.0,47,47.0,1,47,1.0,1.0,0.0,4.477474060769193,8.0,120.0,0.3916666666666666,7.671497147235897,3.6670747948012687,2.6799065093207775,True,0.8895700129038111,2.910036557686942,2.910036557686942,2.5886812581721346,0.3862970757188156,77.56613159179688,0.8119773168563776,211.2616571849196,1.6503432253573804,1.23156149715064,False,False,False,False,False,1.0,1.0,1.0,47.57446808510638,47.91489361702128,48.212765957446805,47.57446808510638,47.91489361702128,48.212765957446805,43.0,47.0,46.0,50.0,49.0,50.0,8.0,3.0,5.0,8.0,3.0,5.0,-0.9078763948155388,-0.0843973419410029,0.4106550138620413,-0.9078763948155388,-0.0843973419410029,0.4106550138620413,8.333313145402007,3.219134499117961,2.863645517919468,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/578_1_317_synthetic_lollipop.nii.gz,False,,1.0,49,49.0,1,49,1.0,1.0,0.0,4.540104187127455,5.0,125.0,0.392,4.242640687119286,4.224013186849912,3.827070429531704,False,0.9799057909924012,1.075955030512349,1.075955030512349,1.0543345652464566,0.9484655373754576,68.85081481933594,0.9405295107902812,135.93618982983347,1.405118669782366,1.063230859348314,False,False,False,False,False,1.0,1.0,1.0,48.51020408163265,48.91836734693877,49.08163265306123,48.51020408163265,48.91836734693877,49.08163265306123,47.0,47.0,47.0,51.0,51.0,51.0,5.0,5.0,5.0,5.0,5.0,5.0,-0.9074680818686216,-0.2970704296877125,0.297070429687713,-0.9074680818686216,-0.2970704296877125,0.297070429687713,4.304302838388261,4.0824829046386295,4.000448639882872
579_0_0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/579_0_0_synthetic_lollipop.nii.gz,False,,1.0,1394,1394.0,1,1394,1.0,1.0,0.0,13.859728316234806,29.0,8816.0,0.1581215970961887,28.911445019892543,16.279269296374014,15.22823335224174,True,0.9411784816119334,2.6703186837593837,2.6703186837593837,2.5132464842006335,0.3978917333761083,997.2333984375,0.6051492396146271,510.34621445327053,0.7153754651631994,1.6524849318770076,False,False,False,False,False,1.0,1.0,1.0,48.2051649928264,47.46771879483501,47.63271162123386,48.2051649928264,47.46771879483501,47.63271162123386,39.0,38.0,41.0,57.0,66.0,56.0,19.0,29.0,16.0,19.0,29.0,16.0,0.4216429689871063,-0.8946414406663572,0.1477629836804977,0.4216429689871063,-0.8946414406663572,0.1477629836804977,29.894578803634168,11.894805778726663,11.195135241890814,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/579_0_0_synthetic_lollipop.nii.gz,False,,1.0,1443,1443.0,1,1443,1.0,1.0,0.0,14.020254686517072,19.0,2736.0,0.5274122807017544,18.723023624018197,11.772519376371978,11.75488934062026,False,0.9891047185719966,1.5395305965071122,1.5395305965071122,1.5227569773911451,0.6567036072382635,729.0244140625,0.8470705950576148,186.07736836705664,0.5052144241597366,1.1805391496702626,False,False,False,False,False,1.0,1.0,1.0,75.97505197505197,78.37006237006237,77.73804573804574,75.97505197505197,78.37006237006237,77.73804573804574,68.0,73.0,72.0,86.0,84.0,83.0,19.0,12.0,12.0,19.0,12.0,12.0,-0.972238487428181,0.1898126743040666,-0.1368337393953012,-0.9722384874281808,0.1898126743040665,-0.1368337393953012,16.777805050419705,11.018045098150976,10.898000396020189
579_1_198,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/579_1_198_synthetic_lollipop.nii.gz,False,,1.0,1611,1611.0,1,1611,1.0,1.0,0.0,14.544505918204328,30.0,10800.0,0.1491666666666666,30.34608634640146,17.876106114192968,16.011359166508136,True,0.9158307765074254,2.714559657622899,2.714559657622899,2.4860772791165107,0.4022401107158563,1125.15185546875,0.5906587981749118,548.8356850902811,0.6984182839657045,1.693024810753551,False,False,False,False,False,1.0,1.0,1.0,48.52513966480447,47.98075729360646,47.80074487895717,48.52513966480447,47.98075729360646,47.80074487895717,29.0,40.0,38.0,58.0,57.0,57.0,30.0,18.0,20.0,30.0,18.0,20.0,-0.879574822583995,-0.2935259152943064,0.3744204435216828,-0.879574822583995,-0.2935259152943064,0.3744204435216828,31.873177950244855,12.82067062757268,11.741564736195828,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/579_1_198_synthetic_lollipop.nii.gz,False,,1.0,1587,1587.0,1,1587,1.0,1.0,0.0,14.471918279866946,17.0,3808.0,0.4167542016806723,19.61585945858762,12.329596668544504,11.883771808216585,False,0.9956798636510564,1.5483013349330723,1.5483013349330723,1.5416124620569105,0.6486714557728347,776.4274291992188,0.8474248714499927,185.84409012027572,0.4892422364204277,1.180045610755963,False,False,False,False,False,1.0,1.0,1.0,83.79710144927536,86.06931316950221,85.52930056710775,83.79710144927536,86.06931316950221,85.52930056710775,76.0,78.0,79.0,92.0,93.0,92.0,17.0,16.0,14.0,17.0,16.0,14.0,-0.7143542030262946,0.6238741708262464,0.3169843712149406,-0.7143542030262946,0.6238741708262464,0.3169843712149406,17.424337791594215,11.30267056115104,11.253841483219675
579_2_697,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/579_2_697_synthetic_lollipop.nii.gz,False,,1.0,2468,2468.0,1,2468,1.0,1.0,0.0,16.76674828191935,32.0,17024.0,0.1449718045112782,35.07717764302312,20.216776523396856,18.79720442869677,True,0.9390535002163144,2.67408517576593,2.67408517576593,2.511109044179555,0.3982304162847401,1472.191650390625,0.5999060076396341,523.844924138561,0.5965120139346131,1.6669277974637386,False,False,False,False,False,1.0,1.0,1.0,48.057941653160455,48.01701782820097,46.959481361426256,48.057941653160455,48.01701782820097,46.959481361426256,41.0,37.0,35.0,59.0,68.0,62.0,19.0,32.0,28.0,19.0,32.0,28.0,-0.2173491696016853,0.7489219019040888,0.6259994595219873,-0.2173491696016853,0.7489219019040888,0.6259994595219873,36.33751374922377,14.470703227105847,13.588764516005265,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/579_2_697_synthetic_lollipop.nii.gz,False,,1.0,2433,2433.0,1,2433,1.0,1.0,0.0,16.687111284126708,21.0,5670.0,0.4291005291005291,22.554040841369343,14.137676772087811,13.996617653327933,False,0.9967024490494404,1.5604821335435917,1.5604821335435917,1.5553363642007936,0.6429477398053687,1051.240966796875,0.8321659087611575,196.25585089985177,0.4320760241664098,1.2016834497446507,False,False,False,False,False,1.0,1.0,1.0,92.71927661323468,95.85491163173036,93.7994245787094,92.71927661323468,95.85491163173036,93.7994245787094,84.0,85.0,87.0,101.0,105.0,101.0,18.0,21.0,15.0,18.0,21.0,15.0,-0.5527040309006382,0.8285467693220752,-0.089601926721129,-0.5527040309006381,0.828546769322075,-0.089601926721129,20.19699140124545,12.98560997229923,12.942789261791477
579_3_1222,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/579_3_1222_synthetic_lollipop.nii.gz,False,,1.0,3921,3921.0,1,3921,1.0,1.0,0.0,19.564379269030283,41.0,22632.0,0.1732502651113467,40.32361118936396,24.153159866315605,20.75304995599657,True,0.901632159073565,2.711286236110523,2.711286236110523,2.4445828629307704,0.4090677453253175,2017.489990234375,0.5960334462045548,534.1220182216916,0.5145345550202436,1.677758196906297,False,False,False,False,False,1.0,1.0,1.0,48.756439683754145,47.94414690130069,48.15684774292272,48.756439683754145,47.94414690130069,48.15684774292272,20.0,37.0,37.0,60.0,60.0,59.0,41.0,24.0,23.0,41.0,24.0,23.0,0.9988114318538271,0.0444809201523337,0.0199291580481828,0.9988114318538271,0.0444809201523337,0.0199291580481828,42.18928990678669,17.258277699045408,15.560618183681468,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/579_3_1222_synthetic_lollipop.nii.gz,False,,1.0,4008,4008.0,1,4008,1.0,1.0,0.0,19.708021626902344,26.0,8840.0,0.453393665158371,26.93514008747416,16.716367044248386,16.609225247584224,False,0.9986622956446134,1.5829023268864766,1.5829023268864766,1.5807848715496489,0.6325971471498816,1463.952880859375,0.8335061995446301,195.31062519137112,0.3652577048052333,1.1997511242823755,False,False,False,False,False,1.0,1.0,1.0,108.91791417165668,112.31986027944112,110.7744510978044,108.91791417165668,112.31986027944112,110.7744510978044,98.0,103.0,103.0,123.0,122.0,119.0,26.0,20.0,17.0,26.0,20.0,17.0,-0.8586621762562681,0.5040714151018663,-0.0927969587004443,-0.8586621762562681,0.5040714151018663,-0.0927969587004443,24.113240737097176,15.253967298825982,15.233562000333418
579_4_1600,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/579_4_1600_synthetic_lollipop.nii.gz,False,,1.0,3724,3724.0,1,3724,1.0,1.0,0.0,19.231080390808867,38.0,28272.0,0.1317204301075268,40.15845212378665,23.695497133221643,21.01346411323313,True,0.9166710184637464,2.6963956349594196,2.6963956349594196,2.4717077328794512,0.4045785780809269,1967.0455322265625,0.5906671612562948,548.8123730146464,0.5282077154206666,1.6930008397167229,False,False,False,False,False,1.0,1.0,1.0,48.66970998925886,47.97099892588614,47.6374865735768,48.66970998925886,47.97099892588614,47.6374865735768,25.0,38.0,34.0,62.0,61.0,64.0,38.0,24.0,31.0,38.0,24.0,31.0,-0.796099606056357,-0.2604672577441036,0.5462437412732344,-0.796099606056357,-0.2604672577441036,0.5462437412732344,41.65697876114887,16.853521234332984,15.449134474576391,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/579_4_1600_synthetic_lollipop.nii.gz,False,,1.0,3864,3864.0,1,3864,1.0,1.0,0.0,19.46911297063281,23.0,9614.0,0.4019138755980861,26.36146639656336,16.359195719329406,16.3559948101308,False,0.996086513908049,1.5809546401883698,1.5809546401883698,1.5747675961919874,0.6350143363491493,1430.368896484375,0.8325189833498222,196.0062581387718,0.3701782858396416,1.201173811047865,False,False,False,False,False,1.0,1.0,1.0,105.81055900621118,108.99378881987576,108.8366977225673,105.81055900621118,108.99378881987576,108.8366977225673,97.0,97.0,98.0,115.0,119.0,119.0,19.0,23.0,22.0,19.0,23.0,22.0,-0.4092043629161345,0.684129736135671,0.6037535039280002,-0.4092043629161345,0.684129736135671,0.6037535039280002,23.785187218178017,15.103934876291582,15.044825837219484
581_1_152,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/581_1_152_synthetic_lollipop.nii.gz,False,,1.0,159,159.0,1,159,1.0,1.0,0.0,6.721499448528674,13.0,1053.0,0.150997150997151,13.613135649267686,6.929008335927602,6.810829714512396,True,0.9253660688429312,2.7975116107471867,2.7975116107471867,2.58872232177958,0.3862909480815092,232.44004821777344,0.6106203172071235,496.7508534538333,1.461887095709267,1.6376788846035042,False,False,False,False,False,1.0,1.0,1.0,48.069182389937104,47.9874213836478,48.20754716981132,48.069182389937104,47.9874213836478,48.20754716981132,40.0,44.0,44.0,52.0,52.0,52.0,13.0,9.0,9.0,13.0,9.0,9.0,0.8440868277959235,0.3514832943518106,0.4049406387768627,0.8440868277959235,0.3514832943518106,0.4049406387768627,14.880663320061284,5.7482655419882125,5.319249887254913,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/581_1_152_synthetic_lollipop.nii.gz,False,,1.0,159,159.0,1,159,1.0,1.0,0.0,6.721499448528674,8.0,392.0,0.4056122448979591,6.8260866733516945,5.799920362566818,5.720527197539056,False,0.9795398680454126,1.1899390283473268,1.1899390283473268,1.165592718809427,0.8579326070442782,155.82745361328125,0.910831902102512,149.6710043778707,0.9800468780709513,1.097897425081025,False,False,False,False,False,1.0,1.0,1.0,58.710691823899374,58.496855345911946,59.15094339622642,58.710691823899374,58.496855345911946,59.15094339622642,56.0,55.0,56.0,62.0,62.0,62.0,7.0,8.0,7.0,7.0,8.0,7.0,-0.4546907408706911,-0.8579126328764258,0.239253515162267,-0.4546907408706911,-0.8579126328764258,0.239253515162267,6.743734061795708,5.785669344849691,5.667293786608456
581_2_440,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/581_2_440_synthetic_lollipop.nii.gz,False,,1.0,115,115.0,1,115,1.0,1.0,0.0,6.033459557881385,13.0,728.0,0.1579670329670329,12.419230231088234,6.644186365579909,6.395401361066877,True,0.9401476088529646,2.7682510075946793,2.7682510075946793,2.6025645654949474,0.3842363848559596,186.903564453125,0.6118783695945508,493.69311549211335,1.6252483865489131,1.634311735292474,False,False,False,False,False,1.0,1.0,1.0,48.052173913043475,48.2,48.23478260869565,48.052173913043475,48.2,48.23478260869565,40.0,45.0,45.0,52.0,51.0,52.0,13.0,7.0,8.0,13.0,7.0,8.0,0.9386602101478728,-0.0766046421894703,0.3362272128786937,0.9386602101478728,-0.0766046421894703,0.3362272128786937,13.657912057247003,5.247866753557211,4.933769379935782,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/581_2_440_synthetic_lollipop.nii.gz,False,,1.0,123,123.0,1,123,1.0,1.0,0.0,6.17024150880815,6.0,216.0,0.5694444444444444,6.47404962046106,5.69184960496139,5.133341413247261,False,0.9462931173503178,1.1980700792761196,1.1980700792761196,1.1337254701223418,0.8820477499655086,127.05097198486328,0.941404363288799,135.55756305483422,1.0329347315842543,1.062242792785129,False,False,False,False,False,1.0,1.0,1.0,55.86991869918699,55.666666666666664,56.4390243902439,55.86991869918699,55.666666666666664,56.4390243902439,53.0,53.0,54.0,58.0,58.0,59.0,6.0,6.0,6.0,6.0,6.0,6.0,0.1786188823580035,0.6439251915245449,-0.7439459944009754,0.1786188823580035,0.6439251915245449,-0.7439459944009754,6.132102460737584,5.4088071780515445,5.118317005665172
582_0_0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/582_0_0_synthetic_lollipop.nii.gz,False,,1.0,1779,1779.0,1,1779,1.0,1.0,0.0,15.03346561483573,28.0,14896.0,0.1194280343716434,31.22394226745422,18.213768106199637,16.107494056196597,True,0.8935370865438227,2.7398041462034946,2.7398041462034946,2.448116614499356,0.4084772735405423,1190.751708984375,0.5962753779906135,533.4721406194257,0.6693376666578836,1.6770774660692798,False,False,False,False,False,1.0,1.0,1.0,47.95503091624508,48.108487914558744,48.79763912310287,47.95503091624508,48.108487914558744,48.79763912310287,32.0,40.0,33.0,59.0,58.0,60.0,28.0,19.0,28.0,28.0,19.0,28.0,0.6464905663579282,0.3017159147864901,0.7007263762516414,0.6464905663579282,0.3017159147864901,0.7007263762516414,32.58728477720535,13.311165237882062,11.894019805160548,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/582_0_0_synthetic_lollipop.nii.gz,False,,1.0,1826,1826.0,1,1826,1.0,1.0,0.0,15.164707930533416,19.0,4845.0,0.3768833849329205,20.601420923508517,12.55262823543096,12.543021992222917,False,0.9978267899066132,1.5936851067208058,1.5936851067208058,1.5902216941612,0.6288431378289514,867.7710571289062,0.8325547679784332,195.9809851719251,0.4752305898843955,1.201122182541995,False,False,False,False,False,1.0,1.0,1.0,87.83789704271632,90.43647316538885,89.7645125958379,87.83789704271632,90.43647316538885,89.7645125958379,80.0,81.0,83.0,96.0,99.0,97.0,17.0,19.0,15.0,17.0,19.0,15.0,-0.5615855476961404,0.7366806246365277,0.3767271292380754,-0.5615855476961404,0.7366806246365277,0.3767271292380754,18.62886719709916,11.71463530242266,11.689176938743088
582_1_185,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/582_1_185_synthetic_lollipop.nii.gz,False,,1.0,1643,1643.0,1,1643,1.0,1.0,0.0,14.640176539048564,28.0,12768.0,0.1286810776942356,30.752842965648156,17.503416775221027,15.789391876140382,True,0.9243785974743538,2.71549182235252,2.71549182235252,2.5101425221992995,0.3983837535742133,1131.2685546875,0.5952189983590385,536.3175632419347,0.6885383777769324,1.680053900760735,False,False,False,False,False,1.0,1.0,1.0,47.85149117468046,48.049908703590994,47.23006695069994,47.85149117468046,48.049908703590994,47.23006695069994,34.0,38.0,37.0,57.0,56.0,64.0,24.0,19.0,28.0,24.0,19.0,28.0,-0.5656892031986882,0.284198684881617,0.774097431138996,-0.5656892031986882,0.284198684881617,0.774097431138996,32.13884243171239,12.80359268347578,11.83536704738424,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/582_1_185_synthetic_lollipop.nii.gz,False,,1.0,1655,1655.0,1,1655,1.0,1.0,0.0,14.675732663003725,17.0,4080.0,0.4056372549019608,19.449266017018843,12.644740616710202,12.473631764774794,False,0.9956944044715405,1.5260539665631114,1.5260539665631114,1.5194833954284894,0.658118412487162,811.2258911132812,0.8340798959272667,194.90788698404515,0.4901667015790219,1.1989259121133424,False,False,False,False,False,1.0,1.0,1.0,82.22658610271904,83.86223564954683,84.0821752265861,82.22658610271904,83.86223564954683,84.0821752265861,75.0,76.0,76.0,89.0,91.0,92.0,15.0,16.0,17.0,15.0,16.0,17.0,-0.483867860636742,0.554344446331499,0.6771810158770301,-0.483867860636742,0.554344446331499,0.6771810158770301,17.50367118925144,11.519488295767433,11.469890038471032
583_0_0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/583_0_0_synthetic_lollipop.nii.gz,False,,1.0,43,43.0,1,43,1.0,1.0,0.0,4.34666941315382,7.0,84.0,0.5119047619047619,6.4819295782168656,3.09283369237107,2.725973184982462,True,0.9076712672292871,2.8807295661315666,2.8807295661315666,2.6147554558355135,0.3824449425158431,72.21926879882812,0.8218830196358892,203.7146911431494,1.6795178790425145,1.2167181656131796,False,False,False,False,False,1.0,1.0,1.0,47.627906976744185,47.906976744186046,47.86046511627907,47.627906976744185,47.906976744186046,47.86046511627907,44.0,47.0,47.0,50.0,50.0,49.0,7.0,4.0,3.0,7.0,4.0,3.0,0.97901355734515,0.1609430084558643,0.1250192087783719,0.97901355734515,0.1609430084558643,0.1250192087783719,8.00038460564912,3.059706630612114,2.7772077947575498,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/583_0_0_synthetic_lollipop.nii.gz,False,,1.0,42,42.0,1,42,1.0,1.0,0.0,4.312709671069407,5.0,100.0,0.42,3.3545339843371016,3.2077069479376012,2.828427124746223,False,0.9945345826663654,1.1449477637923062,1.1449477637923062,1.1386901464379695,0.8782020316309773,61.04429626464844,0.9572055910135896,128.95455689585893,1.4534356253487724,1.0447076462864109,False,False,False,False,False,1.0,1.0,1.0,45.476190476190474,46.04761904761905,46.04761904761905,45.476190476190474,46.04761904761905,46.04761904761905,44.0,44.0,44.0,47.0,48.0,48.0,4.0,5.0,5.0,4.0,5.0,5.0,-0.9908366132277788,-0.0955060361634411,-0.0955060361634411,-0.9908366132277788,-0.0955060361634411,-0.0955060361634411,4.268004571072931,3.7481702853265455,3.727684970479708
