case_id,seg_path,failed,failure_reason,voxel_volume_mm3,mask_voxel_count,volume_mm3,connected_component_count,largest_component_voxel_count,largest_component_fraction,component_volume_fraction_largest,component_volume_fraction_second_largest,equivalent_sphere_diameter_mm,max_diameter_bbox_mm,bbox_volume_mm3,bbox_fill_fraction,principal_axis_length_major_mm,principal_axis_length_minor1_mm,principal_axis_length_minor2_mm,principal_axis_sign_aligned,flatness,aspect_ratio_major_to_minor2,elongation_legacy_major_to_minor2,elongation,secondary_axis_ratio,surface_area_mm2,sphericity,compactness,surface_to_volume_ratio,roughness_index,empty_mask,multiple_components,tiny_component_fraction,surface_area_failed,principal_axis_failed,voxel_spacing_mm_x,voxel_spacing_mm_y,voxel_spacing_mm_z,centroid_vox_x,centroid_vox_y,centroid_vox_z,centroid_mm_x,centroid_mm_y,centroid_mm_z,bounding_box_min_vox_x,bounding_box_min_vox_y,bounding_box_min_vox_z,bounding_box_max_vox_x,bounding_box_max_vox_y,bounding_box_max_vox_z,bounding_box_size_vox_x,bounding_box_size_vox_y,bounding_box_size_vox_z,bounding_box_size_mm_x,bounding_box_size_mm_y,bounding_box_size_mm_z,principal_axis_vector_vox_x,principal_axis_vector_vox_y,principal_axis_vector_vox_z,principal_axis_vector_mm_x,principal_axis_vector_mm_y,principal_axis_vector_mm_z,principal_axis_lengths_mm_x,principal_axis_lengths_mm_y,principal_axis_lengths_mm_z
421_2_1633,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/421_2_1633_synthetic_lollipop.nii.gz,False,,1.0,14,14.0,1,14,1.0,1.0,0.0,2.9902658734369907,3.0,27.0,0.5185185185185185,2.449489742783178,2.385790165173902,2.159875448674957,False,0.9052659592988241,1.2418456016109478,1.2418456016109478,1.12420054984336,0.8895210024041836,26.950716018676758,1.0423154463081412,99.8745538516107,1.925051144191197,0.9594024568492949,False,False,False,False,False,1.0,1.0,1.0,37.642857142857146,38.214285714285715,38.07142857142857,37.642857142857146,38.214285714285715,38.07142857142857,37.0,37.0,37.0,39.0,39.0,39.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.2092719691796755,0.519012426870716,0.8287528845617557,-0.2092719691796755,0.519012426870716,0.8287528845617557,3.0549755144648723,2.7174648819470297,2.4600284532166437
421_4_3550,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/421_4_3550_synthetic_lollipop.nii.gz,False,,1.0,32,32.0,1,32,1.0,1.0,0.0,3.938980087370786,4.0,48.0,0.6666666666666666,3.6883585510017065,3.2405669446497276,2.5086576451270712,False,0.8683368616133516,1.2975921872459744,1.2975921872459744,1.1267471275271739,0.8875105829598691,49.1912956237793,0.9908985251340597,116.24246943228698,1.537227988243103,1.0091850725731062,False,False,False,False,False,1.0,1.0,1.0,42.84375,43.03125,43.21875,42.84375,43.03125,43.21875,41.0,42.0,42.0,44.0,44.0,45.0,4.0,3.0,4.0,4.0,3.0,4.0,-0.48682584137299617,0.11839052513112075,0.8654387810415315,-0.48682584137299617,0.11839052513112075,0.8654387810415315,4.022340389970813,3.5698696643660233,3.0998494207243015
424_4_2863,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/424_4_2863_synthetic_lollipop.nii.gz,False,,1.0,202,202.0,1,202,1.0,1.0,0.0,7.27976872815417,8.0,392.0,0.5153061224489796,7.645792954363284,6.337519425301858,6.228739965410231,False,0.9740850310547813,1.2107265293715153,1.2107265293715153,1.1793505889617,0.8479242808369645,181.147216796875,0.9190801187136487,145.67742574160064,0.8967683999845297,1.088044425767372,False,False,False,False,False,1.0,1.0,1.0,60.772277227722775,60.277227722772274,61.039603960396036,60.772277227722775,60.277227722772274,61.039603960396036,58.0,57.0,58.0,64.0,64.0,64.0,7.0,8.0,7.0,7.0,8.0,7.0,-0.347156366325327,-0.9365557251731446,0.048433779175290924,-0.347156366325327,-0.9365557251731446,0.048433779175290924,7.350250454247146,6.232455830389083,6.0709419310921025
424_5_4003,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/424_5_4003_synthetic_lollipop.nii.gz,False,,1.0,164,164.0,1,164,1.0,1.0,0.0,6.791229523398109,8.0,392.0,0.41836734693877553,6.967749026735554,5.946964401181194,5.928197198526112,False,0.9771031467365188,1.1694615900356264,1.1694615900356264,1.1426845996113033,0.8751321233699667,158.463134765625,0.9143625851492282,147.94388973353674,0.9662386266196646,1.093658047957852,False,False,False,False,False,1.0,1.0,1.0,58.80487804878049,58.50609756097561,59.34756097560975,58.80487804878049,58.50609756097561,59.34756097560975,56.0,55.0,56.0,62.0,62.0,62.0,7.0,8.0,7.0,7.0,8.0,7.0,0.29868861654856926,0.8078194488654469,-0.508146483190652,0.29868861654856926,0.8078194488654469,-0.508146483190652,6.723425872371272,5.883885960008842,5.749163486563462
424_6_4194,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/424_6_4194_synthetic_lollipop.nii.gz,False,,1.0,185,185.0,1,185,1.0,1.0,0.0,7.069538034737422,8.0,392.0,0.4719387755102041,7.04665749681704,6.367993595640384,6.350815617143475,False,0.9892065354264002,1.1248955874042144,1.1248955874042144,1.1127540667325684,0.8986711708332342,169.2333984375,0.9277818401931682,141.61679794810172,0.9147751266891891,1.0778395918934947,False,False,False,False,False,1.0,1.0,1.0,59.21081081081081,59.94054054054054,60.016216216216215,59.21081081081081,59.94054054054054,60.016216216216215,56.0,57.0,57.0,63.0,63.0,63.0,8.0,7.0,7.0,8.0,7.0,7.0,-0.9993072536566829,-0.031163611237743645,-0.02034310998251695,-0.9993072536566829,-0.031163611237743645,-0.02034310998251695,6.845690975084986,6.1520251237421295,6.0856234585131235
434_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/434_0_0_synthetic_lollipop.nii.gz,False,,1.0,106,106.0,1,106,1.0,1.0,0.0,5.871770611970456,6.0,180.0,0.5888888888888889,5.311348980539034,5.097775649990719,4.586863405366613,False,0.942207625403368,1.2166289345941446,1.2166289345941446,1.1463170594609784,0.8723589967946741,111.47822570800781,0.9716234475796814,123.29867597524806,1.0516813746038474,1.029205298092594,False,False,False,False,False,1.0,1.0,1.0,55.471698113207545,55.91509433962264,56.0377358490566,55.471698113207545,55.91509433962264,56.0377358490566,53.0,53.0,54.0,58.0,58.0,58.0,6.0,6.0,5.0,6.0,6.0,5.0,-0.9938128529799833,-0.11056025180605639,0.010603960220948325,-0.9938128529799833,-0.11056025180605639,0.010603960220948325,5.8568142184308485,5.109244576003118,4.813969199560936
434_1_160,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/434_1_160_synthetic_lollipop.nii.gz,False,,1.0,278,278.0,1,278,1.0,1.0,0.0,8.097458381330195,9.0,504.0,0.5515873015873016,8.474401884049122,7.048634665762222,6.188186390579144,False,0.9940192251561681,1.2383129619836246,1.2383129619836246,1.2309068909718022,0.8124091329202805,224.7103729248047,0.9166936042170549,146.81815751324325,0.8083106939741176,1.0908770339399245,False,False,False,False,False,1.0,1.0,1.0,65.13309352517986,65.9748201438849,65.8273381294964,65.13309352517986,65.9748201438849,65.8273381294964,61.0,63.0,62.0,69.0,69.0,69.0,9.0,7.0,8.0,9.0,7.0,8.0,-0.9772781436464103,-0.024586279526831668,-0.21053015178366938,-0.9772781436464103,-0.024586279526831668,-0.21053015178366938,8.349532563064871,6.783236509849179,6.742667499571311
437_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/437_0_0_synthetic_lollipop.nii.gz,False,,1.0,1258,1258.0,1,1258,1.0,1.0,0.0,13.393497663768915,17.0,2448.0,0.5138888888888888,17.816617777611512,11.455612650839875,11.3387295181919,False,0.9918904711657393,1.528858033586593,1.528858033586593,1.5164597152797312,0.6594306396167844,660.496826171875,0.8532320296436409,182.0752533861545,0.5250372227121423,1.1720141359644667,False,False,False,False,False,1.0,1.0,1.0,74.27027027027027,75.44435612082671,75.47933227344993,74.27027027027027,75.44435612082671,75.47933227344993,67.0,70.0,70.0,83.0,81.0,81.0,17.0,12.0,12.0,17.0,12.0,12.0,-0.9123361705225388,-0.3017483505280812,-0.2767501488885801,-0.9123361705225388,-0.3017483505280812,-0.2767501488885801,15.946649806535653,10.515709481668678,10.430432032414377
439_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/439_0_0_synthetic_lollipop.nii.gz,False,,1.0,8,8.0,1,8,1.0,1.0,0.0,2.4814019635976,3.0,27.0,0.2962962962962963,2.1213203435596424,2.0,1.414213562373095,False,1.0,1.3693063937629153,1.3693063937629153,1.3693063937629153,0.7302967433402215,17.68483543395996,1.09381303096843,86.42175760813122,2.210604429244995,0.9142330285776805,False,False,False,False,False,1.0,1.0,1.0,33.0,32.875,32.875,33.0,32.875,32.875,32.0,32.0,32.0,34.0,34.0,34.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.7071067811865476,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,2.9277002188455996,2.138089935299395,2.138089935299395
439_1_12,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/439_1_12_synthetic_lollipop.nii.gz,False,,1.0,31,31.0,1,31,1.0,1.0,0.0,3.897514059625756,4.0,64.0,0.484375,3.6241045922713386,3.265986323710915,3.240917684340035,False,0.9958482047752298,1.0968161265360272,1.0968161265360272,1.092262370579424,0.9155309447028916,48.509132385253906,0.9837885114721674,118.78104276292315,1.5648107221049647,1.0164786316762058,False,False,False,False,False,1.0,1.0,1.0,41.87096774193548,41.935483870967744,41.903225806451616,41.87096774193548,41.935483870967744,41.903225806451616,40.0,40.0,40.0,43.0,43.0,43.0,4.0,4.0,4.0,4.0,4.0,4.0,-0.9060261480678351,0.07188023587166235,-0.4170729560980857,-0.9060261480678351,0.07188023587166235,-0.4170729560980857,3.7414304498711517,3.4253953543107003,3.411173814235723
439_2_209,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/439_2_209_synthetic_lollipop.nii.gz,False,,1.0,69,69.0,1,69,1.0,1.0,0.0,5.08881687589421,5.0,125.0,0.552,5.040462752126049,4.458027114403716,4.270893390251702,False,0.934940415598943,1.1531463052241397,1.1531463052241397,1.0781230858526427,0.9275378786728619,85.8842544555664,0.9472616786491018,133.05845258212,1.244699339935745,1.055674501079901,False,False,False,False,False,1.0,1.0,1.0,48.869565217391305,49.072463768115945,49.27536231884058,48.869565217391305,49.072463768115945,49.27536231884058,47.0,47.0,47.0,51.0,51.0,51.0,5.0,5.0,5.0,5.0,5.0,5.0,-0.5178689513211311,0.33019973871094227,0.7891640398629284,-0.5178689513211311,0.33019973871094227,0.7891640398629284,4.933534626637821,4.5760402419507535,4.2783249656069255
439_3_437,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/439_3_437_synthetic_lollipop.nii.gz,False,,1.0,66,66.0,1,66,1.0,1.0,0.0,5.013970461270554,5.0,125.0,0.528,4.998594591243289,4.3797965833069155,4.000000000000005,False,0.9778151216027801,1.1060339526028955,1.1060339526028955,1.0814967238612037,0.9246445023242967,82.9573974609375,0.9520467962898834,131.06220963658862,1.2569302645596592,1.0503685363965194,False,False,False,False,False,1.0,1.0,1.0,49.78787878787879,50.0,50.121212121212125,49.78787878787879,50.0,50.121212121212125,48.0,48.0,48.0,52.0,52.0,52.0,5.0,5.0,5.0,5.0,5.0,5.0,-0.7855501418585423,-6.66133814775094e-16,0.6187980079363734,-0.7855501418585423,-6.66133814775094e-16,0.6187980079363734,4.799251559542016,4.437601569801832,4.339153918600466
439_4_489,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/439_4_489_synthetic_lollipop.nii.gz,False,,1.0,130,130.0,1,130,1.0,1.0,0.0,6.285139335191904,7.0,252.0,0.5158730158730159,6.322925275063454,5.646794094971009,5.217499397458056,False,0.9677870561925858,1.1953000407262866,1.1953000407262866,1.1567959076813705,0.8644567234027952,135.25332641601562,0.9175542216882144,146.40542181262006,1.0404102032001201,1.0898538488113465,False,False,False,False,False,1.0,1.0,1.0,57.353846153846156,58.16923076923077,57.96923076923077,57.353846153846156,58.16923076923077,57.96923076923077,54.0,56.0,55.0,60.0,61.0,60.0,7.0,6.0,6.0,7.0,6.0,6.0,-0.9506580330759199,0.3094885383039672,-0.021590479538375434,-0.9506580330759199,0.3094885383039672,-0.021590479538375434,6.295053786778328,5.441801570162752,5.266505121972
442_1_282,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/442_1_282_synthetic_lollipop.nii.gz,False,,1.0,115,115.0,1,115,1.0,1.0,0.0,6.033459557881385,6.0,216.0,0.5324074074074074,5.97794229972753,5.353160936628607,5.349443550455481,False,0.9837240756450542,1.193430463445092,1.193430463445092,1.174006279499172,0.8517842003593008,120.11390686035156,0.9521149655214324,131.0340603979829,1.0444687553074048,1.050293332436323,False,False,False,False,False,1.0,1.0,1.0,58.36521739130435,59.2,58.91304347826087,58.36521739130435,59.2,58.91304347826087,56.0,57.0,56.0,61.0,62.0,61.0,6.0,6.0,6.0,6.0,6.0,6.0,-0.929336005616682,0.3086772582951225,-0.2026152483793771,-0.929336005616682,0.3086772582951225,-0.2026152483793771,6.045594713882578,5.149542059060888,5.065728502045001
442_2_702,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/442_2_702_synthetic_lollipop.nii.gz,False,,1.0,129,129.0,1,129,1.0,1.0,0.0,6.268982093389452,6.0,216.0,0.5972222222222222,5.875112084347465,5.826277691240649,5.352660733720194,False,0.962401946507046,1.159257429318592,1.159257429318592,1.1156716064789673,0.8963210986035361,128.85069274902344,0.9582022218061962,128.5525964808967,0.998842579449794,1.0436210407809487,False,False,False,False,False,1.0,1.0,1.0,57.627906976744185,58.47286821705426,58.565891472868216,57.627906976744185,58.47286821705426,58.565891472868216,55.0,56.0,56.0,60.0,61.0,61.0,6.0,6.0,6.0,6.0,6.0,6.0,-0.5637904844596362,0.6172358838808708,0.5487806057821004,-0.5637904844596362,0.6172358838808708,0.5487806057821004,6.122652394715073,5.487862520798585,5.281529572179623
442_5_1272,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/442_5_1272_synthetic_lollipop.nii.gz,False,,1.0,694,694.0,1,694,1.0,1.0,0.0,10.984668354585576,14.0,1386.0,0.5007215007215007,14.746596062140654,9.117340017513747,8.50735297147773,False,0.9928594976612478,1.5295971142806686,1.5295971142806686,1.5186750225087988,0.6584687212067494,442.9497375488281,0.8557941683893151,180.44481411274126,0.6382561059781385,1.1685052749098463,False,False,False,False,False,1.0,1.0,1.0,69.98991354466858,71.18587896253602,69.48126801152738,69.98991354466858,71.18587896253602,69.48126801152738,66.0,64.0,64.0,74.0,77.0,74.0,9.0,14.0,11.0,9.0,14.0,11.0,0.011677595269955154,0.9083344731590453,-0.4180814736861596,0.011677595269955154,0.9083344731590453,-0.4180814736861596,13.096550474927374,8.623668843445074,8.56209151589983
442_6_1447,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/442_6_1447_synthetic_lollipop.nii.gz,False,,1.0,564,564.0,1,564,1.0,1.0,0.0,10.250856656051196,13.0,1300.0,0.4338461538461538,12.78501918985228,8.818214690564275,8.73247331085463,False,0.9830882179738616,1.3460750343301568,1.3460750343301568,1.3233105067587385,0.7556805412581196,376.466064453125,0.8768884703383137,167.73330096997037,0.6674930220800088,1.1403958813760984,False,False,False,False,False,1.0,1.0,1.0,67.58156028368795,69.27304964539007,67.69326241134752,67.58156028368795,69.27304964539007,67.69326241134752,63.0,63.0,63.0,72.0,75.0,72.0,10.0,13.0,10.0,10.0,13.0,10.0,-0.3293538200179759,0.9208427106871543,-0.20874569076726054,-0.3293538200179759,0.9208427106871543,-0.20874569076726054,11.172824424612877,8.443086008573397,8.300298378368465
478_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/478_0_0_synthetic_lollipop.nii.gz,False,,1.0,247,247.0,1,247,1.0,1.0,0.0,7.784536817045507,10.0,490.0,0.5040816326530613,9.172502156561308,6.5051267956783345,6.350725264984334,False,0.982495028858292,1.2273829690741702,1.2273829690741702,1.205897665620703,0.8292577625028218,202.45132446289062,0.9403614226433815,136.00909801026825,0.8196409897283021,1.0634209102165981,False,False,False,False,False,1.0,1.0,1.0,62.10526315789474,62.88663967611336,63.012145748987855,62.10526315789474,62.88663967611336,63.012145748987855,58.0,60.0,60.0,67.0,66.0,66.0,10.0,7.0,7.0,10.0,7.0,7.0,-0.9917185604719981,-0.12351755615666163,0.03518110482110962,-0.9917185604719981,-0.12351755615666163,0.03518110482110962,7.953541990354383,6.595536434893515,6.4800817599366205
478_1_378,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/478_1_378_synthetic_lollipop.nii.gz,False,,1.0,323,323.0,1,323,1.0,1.0,0.0,8.51271250919745,10.0,560.0,0.5767857142857142,9.87508940876607,7.310617666187432,6.5578449784994985,False,0.9744451501947508,1.277687123727423,1.277687123727423,1.2450360211824678,0.8031896129802366,243.97079467773438,0.9331424901177221,139.1901419560802,0.755327537701964,1.0716476964561366,False,False,False,False,False,1.0,1.0,1.0,65.70588235294117,65.26315789473684,66.03715170278637,65.70588235294117,65.26315789473684,66.03715170278637,62.0,61.0,63.0,69.0,70.0,69.0,8.0,10.0,7.0,8.0,10.0,7.0,-0.3645531678101698,-0.9300035015229354,0.04684522381897332,-0.3645531678101698,-0.9300035015229354,0.04684522381897332,8.902817595259872,7.150650618770418,6.967916816197927
478_2_486,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/478_2_486_synthetic_lollipop.nii.gz,False,,1.0,549,549.0,1,549,1.0,1.0,0.0,10.159162506559955,12.0,1200.0,0.4575,12.485833097801702,8.747626272584359,8.562208195587514,False,0.9851880613599635,1.3458246557168674,1.3458246557168674,1.3258903834961409,0.754210161297931,380.5555114746094,0.8520158448487484,182.85606065754902,0.6931794380229679,1.1736870928468732,False,False,False,False,False,1.0,1.0,1.0,67.61020036429872,68.99271402550092,67.66666666666667,67.61020036429872,68.99271402550092,67.66666666666667,63.0,63.0,63.0,72.0,74.0,72.0,10.0,12.0,10.0,10.0,12.0,10.0,-0.35327595673417456,0.8899273947834387,-0.2884880073894154,-0.35327595673417456,0.8899273947834387,-0.2884880073894154,11.071631724050626,8.350337148427512,8.226652466961387
483_2_812,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/483_2_812_synthetic_lollipop.nii.gz,False,,1.0,65,65.0,1,65,1.0,1.0,0.0,4.988518396225169,5.0,125.0,0.52,4.512950016768487,4.242640687119286,4.056200765723812,False,0.9782767570721881,1.0643357061717675,1.0643357061717675,1.0412148830698538,0.960416544423243,82.32171630859375,0.9496828877257198,132.04335053616734,1.2664879432091347,1.0529830672160245,False,False,False,False,False,1.0,1.0,1.0,50.815384615384616,51.06153846153846,51.06153846153846,50.815384615384616,51.06153846153846,51.06153846153846,49.0,49.0,49.0,53.0,53.0,53.0,5.0,5.0,5.0,5.0,5.0,5.0,-0.8427976632897003,0.38058645453656187,0.380586454536562,-0.8427976632897003,0.38058645453656187,0.380586454536562,4.656454515457376,4.47213595499958,4.374986659242921
483_3_1995,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/483_3_1995_synthetic_lollipop.nii.gz,False,,1.0,70,70.0,1,70,1.0,1.0,0.0,5.113282717745438,6.0,150.0,0.4666666666666667,5.0,4.242640687119285,4.242640687119285,False,0.9999999999999996,1.0211260513268738,1.0211260513268738,1.0211260513268734,0.9793110250204451,84.75711059570312,0.969110594712366,124.26028604582336,1.2108158656529018,1.0318739733691613,False,False,False,False,False,1.0,1.0,1.0,49.72857142857143,50.0,50.0,49.72857142857143,50.0,50.0,47.0,48.0,48.0,52.0,52.0,52.0,6.0,5.0,5.0,6.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,4.6648325292426005,4.568321925761286,4.568321925761285
492_1_391,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/492_1_391_synthetic_lollipop.nii.gz,False,,1.0,9,9.0,1,9,1.0,1.0,0.0,2.5807620414842987,3.0,27.0,0.3333333333333333,2.0412414523193148,1.4142135623730947,1.1547005383792512,False,0.8164965809277259,1.4719601443879744,1.4719601443879744,1.201850425154663,0.8320502943378438,19.440126419067383,1.0763331408508956,90.70103347390925,2.1600140465630426,0.9290803767404668,False,False,False,False,False,1.0,1.0,1.0,33.888888888888886,33.888888888888886,34.22222222222222,33.888888888888886,33.888888888888886,34.22222222222222,33.0,33.0,33.0,35.0,35.0,35.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.408248290463863,-0.4082482904638631,0.816496580927726,-0.408248290463863,-0.4082482904638631,0.816496580927726,2.9439202887759484,2.449489742783178,1.9999999999999996
492_2_757,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/492_2_757_synthetic_lollipop.nii.gz,False,,1.0,44,44.0,1,44,1.0,1.0,0.0,4.380106645730805,4.0,64.0,0.6875,3.8562085161451938,3.702333847877693,3.4528812611351176,False,0.9733496142422611,1.105437585933197,1.105437585933197,1.0759772478369738,0.9293876817658459,60.898033142089844,0.9897282712996862,116.6552921487167,1.3840462077747693,1.0103783321121313,False,False,False,False,False,1.0,1.0,1.0,45.56818181818182,46.36363636363637,46.18181818181818,45.56818181818182,46.36363636363637,46.18181818181818,44.0,45.0,45.0,47.0,48.0,48.0,4.0,4.0,4.0,4.0,4.0,4.0,-0.7147973023110515,0.6757194683402509,0.18018883626576898,-0.7147973023110515,0.6757194683402509,0.18018883626576898,4.173012504986519,3.8783464179893063,3.774986989847746
